source,platform,source_type,title,text,description,url,published_at,published_date,date,country,user_name
News,website,news_api,Insecurity: Tinubu’s Performance Is Worse Than Jonathan He Criticized – Jibrin Ibrahim,"Insecurity: Tinubu’s Performance Is Worse Than Jonathan He Criticized – Jibrin Ibrahim A Senior Fellow, Centre for Democracy and Development, Prof Jibrin Ibrahim, says President Bola Tinubu, who criticized ex-President Goodluck Jonathan over schoolchildren abduction in 2014, is now doing worse than Jonathan. Prof Ibrahim stated this on Friday when he featured in an interview on ‘Prime Time’, a programme on Arise Television monitored by DAILY POST. [&#8230;]The post Insecurity: Tinubu&#8217;s Performance Is Worse Than Jonathan He Criticized – Jibrin Ibrahim appeared first on Information Nigeria.","A Senior Fellow, Centre for Democracy and Development, Prof Jibrin Ibrahim, says President Bola Tinubu, who criticized ex-President Goodluck Jonathan over schoolchildren abduction in 2014, is now doing worse than Jonathan. Prof Ibrahim stated this on Friday when he featured in an interview on ‘Prime Time’, a programme on Arise Television monitored by DAILY POST. [&#8230;]The post Insecurity: Tinubu&#8217;s Performance Is Worse Than Jonathan He Criticized – Jibrin Ibrahim appeared first on Information Nigeria.",https://www.informationng.com/2025/12/insecurity-tinubus-performance-is-worse-than-jonathan-he-criticized-jibrin-ibrahim.html,2025-12-13T09:45:48+00:00,2025-12-13T09:45:48+00:00,2025-12-13T09:45:48+00:00,Nigeria,Information Nigeria
News,website,news_api,"PSC, Police Begin Recruitment Of 50,000 Constables","PSC, Police Begin Recruitment Of 50,000 Constables The Police Service Commission, in collaboration with the Nigeria Police Force, has announced the commencement of the recruitment of 50,000 police constables, as approved by President Bola Tinubu. The recruitment process, according to the PSC, is in line with the President’s directive to strengthen community policing, improve internal security and boost manpower within the police. [&#8230;]The post PSC, Police Begin Recruitment Of 50,000 Constables appeared first on Information Nigeria.","The Police Service Commission, in collaboration with the Nigeria Police Force, has announced the commencement of the recruitment of 50,000 police constables, as approved by President Bola Tinubu. The recruitment process, according to the PSC, is in line with the President’s directive to strengthen community policing, improve internal security and boost manpower within the police. [&#8230;]The post PSC, Police Begin Recruitment Of 50,000 Constables appeared first on Information Nigeria.",https://www.informationng.com/2025/12/psc-police-begin-recruitment-of-50000-constables.html,2025-12-11T09:35:08+00:00,2025-12-11T09:35:08+00:00,2025-12-11T09:35:08+00:00,Nigeria,Information Nigeria
News,website,news_api,“Security Guarding Tinubu’s Son Enough For Deployment Against Benin Republic Coup” – Soyinka,"“Security Guarding Tinubu’s Son Enough For Deployment Against Benin Republic Coup” – Soyinka Nobel laureate, Prof Wole Soyinka, has criticised what he described as the excessive deployment of security operatives around the family of President Bola Tinubu, warning that such overreach undermines Nigeria’s security priorities. Speaking at the 20th Wole Soyinka Centre for Investigative Journalism (WSCIJ) Awards in Lagos on Tuesday, the literary icon recounted his recent encounter [&#8230;]The post &#8220;Security Guarding Tinubu’s Son Enough For Deployment Against Benin Republic Coup&#8221; – Soyinka appeared first on Information Nigeria.","Nobel laureate, Prof Wole Soyinka, has criticised what he described as the excessive deployment of security operatives around the family of President Bola Tinubu, warning that such overreach undermines Nigeria’s security priorities. Speaking at the 20th Wole Soyinka Centre for Investigative Journalism (WSCIJ) Awards in Lagos on Tuesday, the literary icon recounted his recent encounter [&#8230;]The post &#8220;Security Guarding Tinubu’s Son Enough For Deployment Against Benin Republic Coup&#8221; – Soyinka appeared first on Information Nigeria.",https://www.informationng.com/2025/12/security-guarding-tinubus-son-enough-for-deployment-against-benin-republic-coup-soyinka.html,2025-12-10T10:18:55+00:00,2025-12-10T10:18:55+00:00,2025-12-10T10:18:55+00:00,Nigeria,Information Nigeria
News,website,news_api,Senate Approves President Tinubu’s Request To Deploy Soldiers To Benin Republic,"Senate Approves President Tinubu’s Request To Deploy Soldiers To Benin Republic The Nigerian Senate has approved President Bola Tinubu’s request to send troops to the Republic of Benin to help restore stability following last weekend’s attempted military coup. Senate President Godswill Akpabio announced the endorsement on Tuesday during plenary after lawmakers reviewed the president’s letter in the Committee of the Whole, in line with Section 5, [&#8230;]The post Senate Approves President Tinubu’s Request To Deploy Soldiers To Benin Republic appeared first on Information Nigeria.","The Nigerian Senate has approved President Bola Tinubu’s request to send troops to the Republic of Benin to help restore stability following last weekend’s attempted military coup. Senate President Godswill Akpabio announced the endorsement on Tuesday during plenary after lawmakers reviewed the president’s letter in the Committee of the Whole, in line with Section 5, [&#8230;]The post Senate Approves President Tinubu’s Request To Deploy Soldiers To Benin Republic appeared first on Information Nigeria.",https://www.informationng.com/2025/12/senate-approves-president-tinubus-request-to-deploy-soldiers-to-benin-republic.html,2025-12-09T14:31:47+00:00,2025-12-09T14:31:47+00:00,2025-12-09T14:31:47+00:00,Nigeria,Information Nigeria
News,website,news_api,It’s Hard Tracking Bandits With Technology Because They Use Internet Outside Nigeria — Daniel Bwala,"It’s Hard Tracking Bandits With Technology Because They Use Internet Outside Nigeria — Daniel Bwala Criminals’ use of foreign internet services makes it difficult for security agents to track bandits in Nigeria, Special Adviser to President Bola Tinubu on Policy Communication, Daniel Bwala, has claimed. Bwala stated this while speaking in an interview with Nigeriainfofm, posted on their Instagram page on Friday. He explained that while security agencies can trace [&#8230;]The post It’s Hard Tracking Bandits With Technology Because They Use Internet Outside Nigeria — Daniel Bwala appeared first on Information Nigeria.","Criminals’ use of foreign internet services makes it difficult for security agents to track bandits in Nigeria, Special Adviser to President Bola Tinubu on Policy Communication, Daniel Bwala, has claimed. Bwala stated this while speaking in an interview with Nigeriainfofm, posted on their Instagram page on Friday. He explained that while security agencies can trace [&#8230;]The post It’s Hard Tracking Bandits With Technology Because They Use Internet Outside Nigeria — Daniel Bwala appeared first on Information Nigeria.",https://www.informationng.com/2025/12/its-hard-tracking-bandits-with-technology-because-they-use-internet-outside-nigeria-daniel-bwala.html,2025-12-05T14:24:23+00:00,2025-12-05T14:24:23+00:00,2025-12-05T14:24:23+00:00,Nigeria,Information Nigeria
News,website,news_api,"Tinubu Nominates Ibas, Dambazau As Ambassadors","Tinubu Nominates Ibas, Dambazau As Ambassadors President Bola Tinubu has nominated Ibok-Ete Ekwe Ibas, immediate past sole administrator of Rivers state and former naval chief, as a non-career ambassador. Tinubu also named Ita Enang, the former senator; Chioma Ohakim, former Imo state first lady; and Abdulrahman Dambazau, former minister of interior and former chief of army staff, as non-career ambassadors. Their [&#8230;]The post Tinubu Nominates Ibas, Dambazau As Ambassadors appeared first on Information Nigeria.","President Bola Tinubu has nominated Ibok-Ete Ekwe Ibas, immediate past sole administrator of Rivers state and former naval chief, as a non-career ambassador. Tinubu also named Ita Enang, the former senator; Chioma Ohakim, former Imo state first lady; and Abdulrahman Dambazau, former minister of interior and former chief of army staff, as non-career ambassadors. Their [&#8230;]The post Tinubu Nominates Ibas, Dambazau As Ambassadors appeared first on Information Nigeria.",https://www.informationng.com/2025/12/tinubu-nominates-ibas-dambazau-as-ambassadors.html,2025-12-04T13:39:58+00:00,2025-12-04T13:39:58+00:00,2025-12-04T13:39:58+00:00,Nigeria,Information Nigeria
News,website,news_api,"SSS Arraigns Sowore, Facebook, X For Cybercrime Over Posts Calling Tinubu Criminal","SSS Arraigns Sowore, Facebook, X For Cybercrime Over Posts Calling Tinubu Criminal The State Security Service (SSS) on Tuesday arraigned Omoyele Sowore, human rights activist and publisher of Sahara Reporters, at the Federal High Court in Abuja for allegedly cyberbullying President Bola Tinubu by calling him a criminal. Mr Sowore was arraigned alongside the parent companies of Facebook and X over his posts on the social media [&#8230;]The post SSS Arraigns Sowore, Facebook, X For Cybercrime Over Posts Calling Tinubu Criminal appeared first on Information Nigeria.","The State Security Service (SSS) on Tuesday arraigned Omoyele Sowore, human rights activist and publisher of Sahara Reporters, at the Federal High Court in Abuja for allegedly cyberbullying President Bola Tinubu by calling him a criminal. Mr Sowore was arraigned alongside the parent companies of Facebook and X over his posts on the social media [&#8230;]The post SSS Arraigns Sowore, Facebook, X For Cybercrime Over Posts Calling Tinubu Criminal appeared first on Information Nigeria.",https://www.informationng.com/2025/12/sss-arraigns-sowore-facebook-x-for-cybercrime-over-posts-calling-tinubu-criminal.html,2025-12-02T16:27:55+00:00,2025-12-02T16:27:55+00:00,2025-12-02T16:27:55+00:00,Nigeria,Information Nigeria
News,website,news_api,"“Offer Bandits Amnesty, Money, Like Yar’Adua Gave Niger Delta Militants” – Arewa Leaders Urges Tinubu","“Offer Bandits Amnesty, Money, Like Yar’Adua Gave Niger Delta Militants” – Arewa Leaders Urges Tinubu Bashir Dalhatu, leader of the Arewa Consultative Forum (ACF), has called on the Bola Tinubu government to consider granting amnesty and financial support to Fulani ethnic militias, commonly referred to as bandits, similar to measures provided to Niger Delta militants by late president, Musa Yar&#8217;Adua. Speaking on Arise TV, Dalhatu said, “The federal government should [&#8230;]The post &#8220;Offer Bandits Amnesty, Money, Like Yar&#8217;Adua Gave Niger Delta Militants&#8221; &#8211; Arewa Leaders Urges Tinubu appeared first on Information Nigeria.","Bashir Dalhatu, leader of the Arewa Consultative Forum (ACF), has called on the Bola Tinubu government to consider granting amnesty and financial support to Fulani ethnic militias, commonly referred to as bandits, similar to measures provided to Niger Delta militants by late president, Musa Yar&#8217;Adua. Speaking on Arise TV, Dalhatu said, “The federal government should [&#8230;]The post &#8220;Offer Bandits Amnesty, Money, Like Yar&#8217;Adua Gave Niger Delta Militants&#8221; &#8211; Arewa Leaders Urges Tinubu appeared first on Information Nigeria.",https://www.informationng.com/2025/11/offer-bandits-amnesty-money-like-yaradua-gave-niger-delta-militants-arewa-leaders-urges-tinubu.html,2025-11-28T19:00:08+00:00,2025-11-28T19:00:08+00:00,2025-11-28T19:00:08+00:00,Nigeria,Information Nigeria
News,website,news_api,Insecurity: Tinubu Demands Herders Surrender Guns,"Insecurity: Tinubu Demands Herders Surrender Guns President Bola Tinubu has called on herders to end open grazing, surrender all illegal weapons, and transition to ranching as part of a new national strategy to resolve the long-standing farmer–herder conflict. In a statement on Wednesday, the President said the Federal Government is prioritising sustainable solutions to the violent confrontations between herders and farming [&#8230;]The post Insecurity: Tinubu Demands Herders Surrender Guns appeared first on Information Nigeria.","President Bola Tinubu has called on herders to end open grazing, surrender all illegal weapons, and transition to ranching as part of a new national strategy to resolve the long-standing farmer–herder conflict. In a statement on Wednesday, the President said the Federal Government is prioritising sustainable solutions to the violent confrontations between herders and farming [&#8230;]The post Insecurity: Tinubu Demands Herders Surrender Guns appeared first on Information Nigeria.",https://www.informationng.com/2025/11/insecurity-tinubu-demands-herders-surrender-guns.html,2025-11-27T15:43:32+00:00,2025-11-27T15:43:32+00:00,2025-11-27T15:43:32+00:00,Nigeria,Information Nigeria
News,website,news_api,"Osun 2026: APC scribe, Ajibola Basiru, withdraws from governorship race","Osun 2026: APC scribe, Ajibola Basiru, withdraws from governorship race ""I withdrew to enable him concentrate on the reelection of President Bola Tinubu, which I was saddled with.""","""I withdrew to enable him concentrate on the reelection of President Bola Tinubu, which I was saddled with.""",https://tribuneonlineng.com/osun-2026-apc-scribe-ajibola-basiru-withdraws-from-governorship-race/,2025-11-22T16:32:58+00:00,2025-11-22T16:32:58+00:00,2025-11-22T16:32:58+00:00,Nigeria,tribune
News,website,news_api,"Youths threaten protest over appointment of new FUOYE VC, seek Tinubu’s intervention","Youths threaten protest over appointment of new FUOYE VC, seek Tinubu’s intervention YOUTHS under the auspices of Coalition of Youth for Development and Advancement in Ekiti State have called on President Bola Tinubu to annul the appointment of Professor Joshua Ogunwole as the vice chancellor-designate of the Federal University, Oye Ekiti (FUOYE). The youths threatened to embark on a 90-day protest, if the demand is treated with [&#8230;]","YOUTHS under the auspices of Coalition of Youth for Development and Advancement in Ekiti State have called on President Bola Tinubu to annul the appointment of Professor Joshua Ogunwole as the vice chancellor-designate of the Federal University, Oye Ekiti (FUOYE). The youths threatened to embark on a 90-day protest, if the demand is treated with [&#8230;]",https://tribuneonlineng.com/youths-threaten-protest-over-appointment-of-new-fuoye-vc-seek-tinubus-intervention/,2025-11-20T03:20:00+00:00,2025-11-20T03:20:00+00:00,2025-11-20T03:20:00+00:00,Nigeria,tribune
